Tweet,Sentiment
b' @eunivrz pqrts on art arent rlly that bad imo - for me i think like /if/ its neg at least its private so i cant\ https://t.co/5tIlllfB0C',1
"b' it\'s all ""tag character neg"" until it\'s someone you personally don\'t like, huh.'",1
b' RT @Angel_2sandoval: furries /neg',0
"b""If you go neg with zero ball time, you're a waste of oxygen.""",0
b' @GOverstar /pos or /neg cus I am not normal but I think thats a good thing',1
"b""@emkay_boo // c!sam neg , c!sam crit , dsmp , rp  i want to bite c!sam because the fucking bastard won't stop lying\ https://t.co/g3Q8EFmYog""",0
"b""i suddenly cannot read in other words i'm closing twitter for a while to prevent c!benchtrio from showing up /neg -Grian""",0
b' also my brother and I both got a Shinx and we named them Pos and Neg https://t.co/MjBoVPb3cx',1
b' @tubbonline u /neg',0
"b' RT @MaHwasaja: Please select the 1st and 2nd emoji, we need more reactions to overtake the neg@t!ve ones   https://t.co/0vQOjesNsr  \xeb\xeb\xeb\xac \xed\xec\xac\'",1
"b' // csam neg (?)  like to be quite frank w u, a lot of cdream apologists dislike csam'",0
b' ndogenic systems suck my dick /neg',0
b' RT @PayaWoof: That sigh c!Sam Does /neg',0
"b""I don't think I can talk anymore /neg :(""",0
b' me looking for the neg qrts everyone is talking about https://t.co/kIRdn4Sblv',1
"b""RT @Morallee_: I like how my tl is just  csam neg c Phil neg omg c!ant and c!bad pop off - INTO THE SPIDERVERSE - c!fundy he's here my boi!\""",0
"b' No actually, I like c!Dream and his little demented ways. c!Sam, on the other hand, is a bitch and I will fight him\ https://t.co/a15QbpDC2L'",0
"b' c!phil neg  and look i dont think c!phil has any malicious intentions, hes probably trying to genuinely help but he\ https://t.co/Zrlv2a7uzT'",1
b' RT @DGlaucomflecken: An important message on burnout with @Surgeon_General https://t.co/0ppx5JrZEF',1
b' singlets /neg https://t.co/Yx5jTNSR1i',0
b' furries /neg',0
b' @AGENT_GATTACA @Jax_B_ Makes sense. I had a Delta test a few weeks ago. Doc there told me that Delta was the same a\ https://t.co/XQ6vMXRMzr',1
"b""This really isn't phil neg btw. I still stand by that what he said to Tommy about holding objects over people is co\ https://t.co/xAdQQHkbu9""",1
b' i hate irls sometimes /neg',0
b' i have the stupidest brother in law in the world /neg /srs',0
b' all the talk of exile is reminding me of the lava haha Neg',1
b' c!sam neg  i hate c!sam. HE LITERALLY KILLED C!RANBOO FOR NOTHING AND KIDNAPPED HIS CHILD FOR WAT???????',0
"b""I like how my tl is just  csam neg c Phil neg omg c!ant and c!bad pop off - INTO THE SPIDERVERSE - c!fundy he's her\ https://t.co/zPbEWhzJqL""",0
b' // c phil neg  next c phil advice to c tommy https://t.co/9i24ExM1FL',0
"b' ew when peoples costume is a hunter /neg, when couples do hunter and deer or something /disgusting'",0
b' @killhut702 Definitely seeing the Neg used plus I like the Kinect device that picks up figures I find that fascinating in a scientific way',1
"b' @grimmijaggers Not in neg way no worries, just ya did so much, ya might as well can take the whole fandom'",1
"b' // c!Phil neg , c!Dream neg  Im not sry for the c!phil hate  I probably dislike him more than  c!dream'",0
b' // c!sam crit c!sam neg  like. believe me i have a LOT of criticism for this character. sooooo much fucking critici\ https://t.co/4OpNmIVQis',0
"b""@yipcals neg  n  i'll  be  okay  ^__^""",1
b' my sister said mommy  #neg',0
b' friendly reminder to tag c!sam neg !!',1
b' ALL OF THE ACCOUNTS EITH LOTS OF FOLLOWERS ARE ALL POSTING PHIL NEG https://t.co/sWCdV5FMUz',0
b' / c!Sam neg  /rp/dsmp C!Sam istg makes me want to scream And I am going to rain hellfire if I see aNOTHER BITCH say\ https://t.co/gikyHQCSqb' ,0
b' @SapnapLIVE This Tommy neg stuff is fucking stupid',1
"b' @SapnapLIVE ""ppl complain sm, why post abt it, just watch someone else, yadayadayada"" its just an opinion lol and i\ https://t.co/Ph1dbjx31h'",1
b' // c!sam neg  im lmfao at this update at the image of c!tommy walking out as soon as c!sam says he can be trusted\ https://t.co/EkjXLaZQpH',1
b' @forallium i love u lilly forallium and i missed u sm /neg',1
"b' @EleniJovanovska @SapnapLIVE Bro Same. I Saw ""/Tommy Neg"" And I Legit Laughed While Being So Confused. '",1
b' // c!phil neg  i wish c!phil did get k worded by c!dream then at least we wouldnt have to hear him give such shit advice to c!tommy',0
"b""hey it's me, tomyinnit! /neg""",1
b' Ive spent so much money on myself recently/neg',0
b' RT @iHeartTubz: i wish all people who claim to care about their system moots but then wont tag character neg or hurt for them after they r\',1
"b""@saiharahq i generally don't know what to respond when you talk about drama/neg of people i don't know but i feel l\ https://t.co/Edn5Az73yC""",1
"b' // neg  texted him again. were definitely done  its my fault, at least i can acknowledge that'",0
b' @cprimeboysluv im ngl to u ever since u got ya know by them i posted all my c!t3chno neg on my priv for a while',1
b' // This bitch didnt just say the rword.  /nbh /neg',0
b' c!phil neg on the TL makes me feel ill i am just going to keep talking about c!tommy and his ocarina and minecraft\ https://t.co/SNASudrIRb' ,0
"b""// c sam neg  so you're telling me  c!sam kidnapped a child hid said child in a box forced c!ranboo into a prison f\ https://t.co/Kq8IJSwti8""",0
"b""RT @Reggaeh: @InsidersABC In the first instance the champion of the #NEG so easily turned tail to support #ScottyFromMarketing didn't he?!?\""",1
b' @MS_Neg They dont have what we have! Black Americans IT factor! https://t.co/YQVwkM93tC',1
"b' @Myberns1 Black &amp; white bec like everything else there are those who misuse/abuse systems in place, I know people o\ https://t.co/L2SuI8Hob9'",1
b' @sledsie ;literally i just got off twitter probation or whatever for telling ppl tweeting tubbo neg to d!e im abt t\ https://t.co/sLiLuZuwBq',1
"b' i feel the same way about other characters, like cdream &amp; cwilbur. our streamers do a rlly good job playing their c\ https://t.co/YrTYbDOqoN'",1
b' // c!sam neg   ive always disliked c!sam since he became warden and now I JUST HATE HIM EVEN MORE . LIKE 100X MORE .',0
b' nah because marvel knew what they were doing/neg https://t.co/THwAEKEfIb' ,0
b' RT @introboymeets: / c!sam neg  I WANT TO PUT C!SAM IN A PLASTIC BAG AND SHAKE HIM LIKE THE GIRL IN FINDING NEMO WHAT THE FUCK',0
b' any take thats neg towards c!phil is invalid to me. idc. fuck you and your shit take. hes perfect and doing his best',1
b' my dad forgot about my existence this year lol /neg',0
"b""// c!phil neg  Guys I'm gonna go on a tangent about how much I hate c! philzafuckingfuckface I can't put it into wo\ https://t.co/OivV5VfiqX""",0
b' i think i should change layouts bcs ever since using this black one mood had been so neg and maybe brighter layout\ https://t.co/R6H7vTtiAC',1
b' // tommyinnit neg',0
b' i have to see my dad 2day /neg https://t.co/sOnzVBUVR3',0
"b' RT @endiboo_: // c!ranboo hurt // c!sam neg  c!sam doesnt even fucking care he killed c!ranboo, thought it wasnt important to tell people a\'",0
"b' // c!ranboo hurt // c!sam neg  c!sam doesnt even fucking care he killed c!ranboo, thought it wasnt important to tel\ https://t.co/BBluLTwmhz'",0
b' So the lore streams are over and I have some feelings on c!ant and c!bbh /neg',0
b' // c!sam neg  SAM LOSE LIVES YOU HAVE LEFT CHALLENGE!!!',0
b' @reda_getachew You should stop tegry people neg',0
b' @rick_pittman Fully vaxed that just gave covid to someone. This person had a mask on the whole time they was around\ https://t.co/f8t0vMvohn',1
b' i retweeted diluven when trying to retweet ittorou. /neg',1
"b""Going to weigh myself next time i'm at the gym also expect to have gained /neg""",0
b' @itsaIbedo help isnt she the zoophile or whatever /neg',0
b' One of my family members pointed out the fact that I was stuttering *head under water* /neg',0
b' @FUCKlNGBATS white gays /neg',0
b' oomfie not online rn but m gonna panic once they come back lol! /neg',0
"b' @OresteMercado Word word, it looked hella familiar but I also havent been to the Fillmore since balance and compos\ https://t.co/xOqhJEaSes'",1
b' // c!phil neg   C!phils way of helping c!tommy isnt fucking healthy btw /rp /dsmp',0
b' / c!sam neg  c!sam is such a shit boss im under your bed',0
"b""@ender4boo // c!sam neg  hes a fucking idiot. he's. how is he this flawed""",0
b' csam ohhh my god /neg',0
b' i feel like the joker everytime i see anythin danganronpa /neg https://t.co/8EXg4eqK4O',1
b' @forallium mhm i think maybe ill mute c!phil for 24 hours and c!phil neg forever ahaha ty',0
"b' c!Sam this is why you\'re on my ""die /neg"" tier on my DSMP Character tier list'",0
b' Gotta mute c!sam neg to stop seeing shit opinions',1
b' WHAT THE FUCK IS C!BAD SAYING???????? /NEG /NEG I HATE THIS MAN',0
"b""// c!sam neg . . . can c!sam's arc end in him getting put into the prison that'd be funny""",0
b' c!sam neg // im gonna hack on and delete all 3 of c!sams lives',0
b' @neg_impressions Nah down around Spring Garden st. but a bit south. Basically the Callowhill area',1
b' RT @introboymeets: / c!sam neg  YES BBH CALL HIM OUT GET HIS FUCKING ASS',0
"b""@Iuvrams did your gc trend connor neg  I don't think so""",1
"b' RT @emkay_boo: C!SAM PLS BUNGEE JUMP WITHOUT CORDS SND PROTECTION  // dsmp rp , c!sam neg'",0
"b' // c!Sam neg , c!Ranboo death   So I decided to show how serious I was so you did that by killing him???? You cou\ https://t.co/6Yaf9RHLPr'",0
b' @d3leteduser yeah u could try c!phil neg but ive seen lots of ppl not tag so it probably wouldnt work',1
b' / c!sam neg  YES BBH CALL HIM OUT GET HIS FUCKING ASS',0
b' @d3leteduser just cute c!phil neg or cphil neg probably',1
b' / c!phil neg  i need c!phil t shut the fuck up and die send tweet',0
b' // c!sam neg  wHAT  THE  FUCK  WHAT  DID  I  HAD  TO  DO  W  THAT  I  SURRENDERED  WHAT  THE  FUCK  WHY  ARE  YOU\ https://t.co/WQPWnZkpsr',0
b' // c!sam neg . . . can someone beat up c!sam',0
"b' // abuse, c!Sam /neg, warden c!Sam /neg | LMAOOO Warden Sam sounding like my abu$0r$ LOL -, ya know, same. - RANBOOO no!! D: &lt;/3 -'",0
"b""@d3leteduser I'd mute c!Phil and c!Philza (for like 8 hours) and then long-term c!Philza neg or c!Phil neg""",1
b' C!Sam sounds like my mother holy shit /neg /rp /dsmp',0
b' Someone make this make sense.  My partner got #COVID19 most likely from his work. He is employed by the small count\ https://t.co/PHlWbX68pz',0
b' @Daqfii fyeee but since when u neg delay ',1
"b' @d3leteduser shit, well just try to mute c!phil neg, but if they have untagged c!phil neg then maybe just get off\ https://t.co/F1EfMUiOKT'",1
b' My mom just threatened to burn my Christmas presents /neg',0
"b' CSAM YOU ARE SO FUCKIGN ?!?@,#,+,*@@!! /neg /dsmp'",0
"b' C!SAM PLS BUNGEE JUMP WITHOUT CORDS SND PROTECTION  // dsmp rp , c!sam neg'",0
b' /neg times a million',0
b' /dsmp rp c!sam neg  FUCK OFF C!SAM YOURE AT FAULT HERE YOURE TO BLAME LEAVE MY GUARDS ALONE LEAVE MY C!DREAM ALONE\ https://t.co/1F6bPKiQHH',0
b' // c!sam neg / / has c!sam lost a canon life yet he should lol',0
"b""// c!Sam neg /dsmp /rp  c!Sam, stop lying. Stop gaslighting. You aren't the gaslight, gatekeep, girlboss you think\ https://t.co/jiVWdxYYlo""",0
b' / c!sam neg  I WANT TO PUT C!SAM IN A PLASTIC BAG AND SHAKE HIM LIKE THE GIRL IN FINDING NEMO WHAT THE FUCK',0
b' #NowPlaying Ruffneg by RUFF NEG #listen online on https://t.co/Pcm7FIzRMz - Urban Reggae https://t.co/0UwGcYqav9',1
b' / c!phil neg  hey c!phil heyhey c!phil how would you feel if i just quickly burned the friendship emerald c!techno\ https://t.co/vXhAVJ3EBM',0
b' //c!sam neg   WHY ARE YOU TRYING TO BLAME THIS ON C!BBH AND C!ANT? ITS YOUR FAULT YOU OWN THE FUCKING PRISON? YOU G\ https://t.co/8SMrD5kY3s',0
b' I DONT THINK IVE EVER TWEETED NEG AB A CHARACTER BUT THIS MAN BROUGHT IT OUT OF ME',0
b' csam covering up his lying by focusing on cbbh drinking im feeling /neg',0
b' IF YOU POST C!PHIL NEG OR DO NOT LIKE C!PHIL UNFOLLOW ME AND BLOCK ME BRUH INDONT WANNA SEE UR SHIT TAKES',1
b' // c!sam neg someone stop me before i get my hands on cSam /dsmp https://t.co/ksrvCZBv11',0
"b""@Sethrogen do u think making shit cartoons might be the reason u got neg reviews??? now you're going with the mass\ https://t.co/PoQfIyhAYO""",1
b' @neg_impressions @eswiftstudios What happened!?',1
"b' //Dsmp Rp, C!Sam neg  I wanna beat his ass hes TRYING TO GASLIGHT C!BBH HELLO WTF THIS ASSHOLE MF'",0
b' @Cavsanada Lol is this a pro or neg Gary Trent Jr tweet?',1
b' / c!sam neg  YOURE SO (3&amp;3)38:$2@$3!: WHY ARE YOU SO 3@3)39.&amp;2@$2:&amp; C!SAM IM GOING TO CHOKE SLAM YOU',0
b' /dsmp /rp /c!sam neg  C!SAM U LYING LITTLE SHIT IM GONNA',0
"b' // c!Sam neg , c!beeduo hurt   inconsequential mf tore upart a family?? C!sam kidnapped a kid, killed his father,\ https://t.co/0u0vqMUi4k'",0
b' RT @IRLMATPAT: // c!sam neg  WHY  IS  HE  BLAMING  BAD  AND  ANT  WHAT  THE  FUCK  SHUT  UP  ACCEPT  IT  WAS  YOUR  FAULTTTT',0
b' // c!sam neg  WHY  IS  HE  BLAMING  BAD  AND  ANT  WHAT  THE  FUCK  SHUT  UP  ACCEPT  IT  WAS  YOUR  FAULTTTT',0
b' RT @rainymoonbows: muting and blocking c!phil neg people here we go',1
b' RT @introboymeets: / c!sam neg  BRO STOP BLAMING THEM????????',0
"b' // c!Sam neg  Okay. Okay. Okay... C!SAM. STOP. BLAMING. OTHERS. I LOVE YOU TO DEATH, BUT STOP BLAMING OTHERS. ITS ALSO YOUR FAULT.'",0
"b""I'm going to snap c!Sam's neck   /neg""",0
b' @2Goalies1Mic @neg_dave  #MattDumba playing hockey https://t.co/XOEztbk5j1',1
b' / c!sam neg  BRO STOP BLAMING THEM????????',0
b' @tommsiii // c!techno neg Ok but i think about it and the other two just wanted to help out c!techno with something\ https://t.co/UX9BQgCoUZ',1
b' Not a moot but I also need it  Like all this c!Phil neg is making me legit feel bad https://t.co/CBSdcZWK88',1
"b' RT @spectatorindex: CORONAVIRUS: According to Newsweek, as of Saturday no-one with the omicron variant in the United States is currently ho\'",1
b' That sigh c!Sam Does /neg',0
b' // c!sam neg . . . . FUCKGHJ UYOU C!SAM FUCK YOU FUCK OYU',0
b' RT @madmaddyenby: / repetition /dsmp rp cdream neg  c!bhh doesnt know everything c!dream did c!bhh doesnt know everything c!dream did c!bhh\',0
b' I hope boosting is bannable in the near future. Players like naz#tech in im3 going 3x neg consistently every game m\ https://t.co/UmF8PS7l1p',0
"b""ctommy neg idk - - - i just don't like him""",0
b' /C!SAM NEG  INCONSEQUENTIAL?????? YOU MF YOU SON OF Q BITCY I HATE YOOOOUI FUCK YOU   /dsmp rp',0
b' death mention cSam neg C!sam did practially nothing after Ctommys death except move onhes doing the same thing for\ https://t.co/Jljm4fdQan',0
b' C!Sam Slash fuxking Neg',0
b' @NllFFLER sleep  alone  /neg',0
"b' RT @cloverorsmthidk: like on my post about my adhd earlier some dickhead decided to say ""bro just focus"" in a quote retweet does it really\'",0
"b' @simonahac @JoshFrydenberg @Barnaby_Joyce Youd think hed be all over climate policy issues, being the author of t\ https://t.co/OFC9phSktc'",1
b' c!phil neg  just saw the lore fuck c!phil dont you fucking dare to say shit abt c!tubbo ever again',0
"b""Bro I don't blame my boyfriend for not wanting to be publicly identified online because there's times like right no\ https://t.co/EVXrAVeNJi""",1
b' @tommsiii // c!techno neg So everyone but c!techno',1
b' @OresteMercado Is that the Fillmore parking lot lol',1
"b""@twanitria__ That's why I stopped drinking it  I have no ng.""",1
b' @ThomasJPitts Family have had it this week so done 2 a day to  ensure Im negative/not leave school in shit. Took o\ https://t.co/Skl1ABrqQh',1
"b' //Wilbur Neg  Put screen saver back on Spotify bitch, where did it go?'",1
b' @vipazchats @ArsonCloud you guys are making my tl a war zone because ardy is liking pro Phil tweets and vi is likin\ https://t.co/SStOjJUqn2',1
"b' @bIackwashing Like, your creator didn\'t tag ""// black people neg"" so I don\'t want to hear it'",1
b' Going from 9 ping to 120 has me going neg 7 every map Jesus son',0
"b""@RjBlue0429 @IngaPotejtooo yoooo let's highkey not joke abt sensitive topics like alcoholism homie esp when it's ta\ https://t.co/pdgRYrDKon""",0
b' // c!phil neg  aight im rewatching tommy vod and MANNN I HATE C!PHIL  whys he using exile to push his agenda AAAAAH',0
"b'  /dsmp /rp /c!Phil neg (not from me, lol, never)  people going cPhil is hypocritical for saying people over item\ https://t.co/T9o4pq99d1'",1
b' @blaizebitcoin @muratpak Im so lost on what all of this is',1
"b""IT'S SNOWING /NEG""",0
"b' @Patrici89225734 Maybe do an LFT to check too. If neg, take paracetamol if you can to keep temp down and lots of fl\ https://t.co/hoZhmSq548'",1
b' urghh burnt out /neg',0
b' // c!sam neg Like a part of me Really Wants ti feel bad for him but like man. You killed me and i was finally like\ https://t.co/qSfGFgJ1iX',1
b' / repetition /dsmp rp cdream neg  c!bhh doesnt know everything c!dream did c!bhh doesnt know everything c!dream did\ https://t.co/6PX4IRHfLV',0
"b' @olvitier Fr also it just gets tiring to only see neg on some characters, seems like cphil neg is just in-escable today'",1
"b' /Tommy pos / / / / / / Im sick of my TL being filled with Tommy neg, its fine if u dont like his content or him,\ https://t.co/JfTDcwvFg3'",1
b' muting and blocking c!phil neg people here we go',1
"b' like on my post about my adhd earlier some dickhead decided to say ""bro just focus"" in a quote retweet does it real\ https://t.co/o1sshf1IAY'",0
b' s/o haver /neg',0
b' // csam neg   thats another thing we can blame on sam! me every time anything bad happens on dsmp',0
b' @cprimeboysluv literally everytime i see csam neg im just like LISTEN YOU HAVE A POINT BUT and theres nothing else\ https://t.co/wxjpEniRNU',0
b' @swintinaa SHARTS REALLY LOUD /neg /j',0
b' @lmanwife The problem I have is that he tells but never shows yk? Like ccphil will say stuff but then never show it\ https://t.co/TaEOYYLgzF',1
b' // c!sam neg  aND  FUCK  C!SAM  HES  THE  ONE  TO  BLAME  NOT  C!BBH  OR  C!ANT',0
"b' @astriel_87 whyd you say ""/pos"" /genq like how else would that be /neg or smth?'",1
"b""@Still_a_UE_fan you're used to be nice to everyone and me, now... you're mean and creep now ? I hate you, and you're blocked &lt;3 /neg /lh""",1
b' c!Sam I am under your bed /neg',0
b' // c!sam neg  normalize blaming c!sam for all your problems.',0
b' sickness /neg /fuckoff',0
"b' // c!Sam neg   c!Sam blamed everything on c!Bbh and he took it to heart, he believed him. FUCK C!SAM. /rp /dsmp'",0
b' ellen /neg  the recent allegations have just been too much and ive made the decision to unstan. i just cant suppo\ https://t.co/kAXtX1ilfA',1
b' c!sam neg // anyways fuck c!sam',0
b' / c!sam neg  c!sam you manipulative little bitch??????? ughhh dude i hate you',0
b' c!sam neg  C!SAM IS SUCH A BITCH',0
b' / c!dream hurt c!dream neg implied dsmp writing crit (not rlly)  i literally cant w the cdream torture plot it make\ https://t.co/x7ETsG73Tz',0
b' Polymer clay /neg /lh',1
b' @dteamkys they literally reply to everyone that tweets tommy neg what',1
b' i cant have a single night of peace in this household god fucking damn it /neg',0
"b' Again, tag your Character neg, espionage if your a larger account'",1
b' @ryuzfv SLASH NEG ??',1
b' RT @cprimeboyslore: C!BBH feeling sympathy for c!dream  /neg',1
b' @woofsdrm i was tweeting neg ab c!tommy and cc!tommy',0
b' @otbdarling bro atleast put a /neg warning on here for alvin :// didnt wanna see this on my tl',1
b' tommyinnit /neg WHY DIDNTOUBSTREAM AS DOON AS I WETN TO BED I HATE YOU SO MUCH',0
b' @emisis_nero cc!sam /pos c!sam /neg /so neg /i hate him',0
b' C!BBH feeling sympathy for c!dream  /neg',1
b' @SummoningFailed ayo pass me one. i need some after all the c!phil neg',1
"b' so. its true. cancel me, trend ellen/neg all you want but I AM NOT GOING TO BE SILENCED!!!!'",1
b' // c!sam neg ?? c!ranboo dead  i  foRGOT  C!SAM  KILLED  THE  DOG  TOO  WTF  FIRST  THE  DOG  THEN  ME  WHAT',0
"b' that c!sam being free from being the warden bothers me bc hes c!Dreams abuser\   // dsmp rp , abuse mention , c!sam neg'",0
b' RT @edenfinity: david looks like he smells like piss bro hes a little pissbaby /neg  (/j)',0
b' RT @BambiDork: @edenfinity its true hes a little stinky piss baby /neg',0
b' i cant this seriously with bad rn UJEDRCFJGV (NOT /NEG THIS SHIT IS TO FUNNY)',1
b' //lore + c!Sam neg  c!BBH and c!Ant drinking sewage water together... I swear c!Sam this bitch I swear to got',0
b' david is a pissbaby /neg',0
b' @promptdisrupt c!sam neg is the way https://t.co/JiNtEpJnGx',0
b' RT @d_1ckh3ad: alright fine ill speak my truth // dsmp rp c!tommy neg i guess  c!tommy is a static &amp; flat character. his entire story is j\',0
"b' hot bitches tag c! neg, hurt n angst i dont make the rules'",1
b' Screen time  slash neg -',0
b' @edenfinity its true hes a little stinky piss baby /neg',0
b' @ryuseiiP @bonchiennicoli i qrted and its /neg but instead laughing. at you guys btw',1
b' david looks like he smells like piss bro hes a little pissbaby /neg  (/j)',0
"b""I have some weird attachment to Michael idk if I can watch this it's kinda a lot /neg""",1
"b' RT @lead4ward: From our crew to yours, thank you for a wonderful week at this years think conference! We dared you to come learn, reflect a\'",1
"b""I wasn't on twitter during earlier lore and thank god, I'm now seeing so much c!phil neg and it's just...mindblowin\ https://t.co/Llab1N2yBO""",1
b' / c!sam neg  I noticed that c!sam does this thing where he blames everyone else for his mistakes publicly but then\ https://t.co/elwolxMkvL',0
"b' RT @olvitier: hi tagging neg doesnt only apply when its one of your faves, tag all character negs for systems and people who just dont wann\'",1
b' RT @carawil17888192:          Needs a foster and rescue!  She is on the euthanasia list Monday 11/15 and needs a hold by 1PM   \',1
b' sorry i for c!sam neg it will happen again',0
"b' RT @HowToSeduce: Safe, predictable, and nice conversations with women get you into the friendzone.  Learn how to: - flirt, - tease, - neg,\'",1
"b' hi tagging neg doesnt only apply when its one of your faves, tag all character negs for systems and people who just\ https://t.co/081VUGp5IQ'",1
"b""@Brandon_Beaber I'm still unclear as to how ppl become JC Virus+. 10yr+ and I'm still neg.""",1
b' // c!sam neg  C!sam: ohhh woe is me the prison no longer has purpose Dream escaped and its my fault Us: https://t.co/4YePGKWqSd',0
b' c!tommy /neg !!!!!!!',0
b' sam  tommy dream giving them purpose slash neg https://t.co/dKxHyPZxVw',0
b' @yeIIoew these bits r right next to each other but the im not leaving makes me wanna curl up into a ball (NEG) and\ https://t.co/7I7C3MNMxU',1
b' // c!sam neg   i was literally a c!sam apologist before all the stuff he did to the beloved family https://t.co/yzNiNpvc2H',0
b' WHY IS FUCKING C!PHIL NEG ON MY FUCKING TL  SHUT THE FUCK UP AND DONT TALK TO C!PHIL LIKE THAT',1
b' and character neg https://t.co/LQYlDrUzeW',1
b' // c!sam neg  SO  TRUE  ANT  FUCK  C!SAM',0
"b""RT @ctrlkye: // cTommy neg  cTommy isn't a martyr but some of you act like he is""",0
b' c!phil neg/   c!phil enjoys sparkling water',1
"b' // c!sam neg (again i like cc!sam)  ant: ""fuck you sam""  you are so right ant become one with us c!sam haters /rp /dsmp'",0
b' white ppl /neg',0
b' RT @enderboyyy: // c!sam neg  - making it clear that i love cc!sam i just hate c!sam with a passion most of the time ',0
"b""/c!sam neg  i hate c!sam (/srs) he blames everyone but himself, step up and realize it isnt everyone else's fault,\ https://t.co/7d8DlzkYjW""",0
b' @fairygflwt @flwrsbian thinker bell us umm... /neg',1
b' Thank you for pursuing your duties Stfu bitch boy you just salty u failed ur one job and ur ex bf dont want u no\ https://t.co/56TfOhppfj',0
b' RT @aimseyz: c!sam neg  now i do hate c!sam just as much as the next person but\ i also have hope that maybe he will one day go back to bei\',1
"b' c!sam neg  TAKE SOME GODDAMN RESPONSIBILITY, ITS YOUR FUCKING PRISON, MR ""ITS UNBREAKABLE"", YOU SOUND LIKE MR BIRLING SHUT THE FUCK UP!!!!!'",0
b' // c!sam neg  c!sam you think youre safe? hahahaha your fandom has writers. angst writers. c!benchtrio + Michael l\ https://t.co/E1LNrZyMp5',0
"b' opinions on c!sam, // c!sam neg for possible systems etc etc , a thread '",0
b' just found out i was moots with a fucking schlatt stan  /neg',0
b' // c! sam neg   c! sam blaming everyone but himself come on now',0
b' c!sam neg // oh my god c!sam is infuriating',0
b' // c!sam neg  HES  BLAMING  C!ANT  FIR  THIS  WHAT  THE  FUCK  HE  DIDNT  DO  SHIT  HELLO',0
b' @KaylaAndersonTV It wasnt directed at you  doofus. It was all those who didnt give Bama a chance on their picks.\ https://t.co/92sUEE2RpR',1
b' Why does Infinity War have to start off so neg?',1
b' SnowDucky /neg  PPL HATE ON ME PLEASE I NEED IT MY EGO NEED TO BE FED ',1
b' @russellspr0uts cantfrost slash neg',0
b' c!sam neg  now i do hate c!sam just as much as the next person but\ i also have hope that maybe he will one day go\ https://t.co/daiCUnyi67',1
"b""@bunfloras leave twt for a bit if you need to. /pos I'm suffering in chaos of neg of every character but c!Phil somehow lol""",1
b' @InsidersABC In the first instance the champion of the #NEG so easily turned tail to support #ScottyFromMarketing d\ https://t.co/y5w50NxgA7',1
b' // c!sam neg  whY  IS  HE  BLAMING  ANT  DONT  YOU  FUCKING  DARE',0
b' RT @welpclaps: @tubbonline @WICKEDtubbs @ransleepy @aimseyz sorry but c!ken neg lets get it trending',0
b' @tubbonline @WICKEDtubbs @ransleepy @aimseyz sorry but c!ken neg lets get it trending',0
"b""@bunfloras People don't even tag their c!phil neg most of the time it's so frustrating :/""",1
b' qrts and replies really think theyre doing something with all the neg.  theyre duo name is pyroduo and theve been a\ https://t.co/8791mr4H3C',1
"b' Sigh ,,, /neg'",1
b' cphil neg ?  CPHIL IS SO OLD IM GONNA HIT HIM OVER THE HEAD WITH A CANE AND HES GONNA FALL OVER AND *** and it will\ https://t.co/f8f7kYKtze',0
"b""// sh sort of I hate depression I rlly need someone to help me shower it's kind of really pathetic that it's so har\ https://t.co/P1I3S0nBoG""",0
b' RT @nathanabauman: Buying another camera to host another giveaway with.   Its going to be the same structure as last time; a panel of judg\',1
b' i have all of the c!phil neg tags muted and yet this shit keeps popping up on my TL please help',1
"b""@lesboslovejoy You're the only one on my time line talking about sneeg  /not neg""",1
"b""i hate how easily girlfie can make me needy when i'm with family. and i can't even touch because i'm being lectured  /sx, neg?""",0
b' Ads /neg ',0
"b""// cTommy neg  cTommy isn't a martyr but some of you act like he is""",0
b' // c!Sam neg again hehe  SAM STOP BEING MEAM TO HIM F. YOU.',0
"b""// c!ranboo hurt kinda , c!Sam neg - - - c!ranboo said he didn't want to be put in the prison anymore, because he d\ https://t.co/nD1GiM0q9Q""",1
"b""@Sadiekincaid23 @melissamonetxxx Good to hear you didn't have a neg reaction. Lately, I've only had one day off her\ https://t.co/4IUonilr2G""",0
"b' @mellohimoth_ // c!sam neg  its so much worse with the fact he just doesnt care, like he doesnt care he did it, all\ https://t.co/5YMoYvEc0I'",0
b' Please i had to unfollow so many people today :( /neg /srs https://t.co/JBVIxkCanU',1
b' @peterson_mona @MoniqueJustica @UNAGIS @JoeBiden Press Secretary on the Biden administrations decision not to req\ https://t.co/5d2OLfi9g1',1
b' not neg i think its funny',1
b' no sam neg aight its all c!sam i fuckinh hate him im fuming',0
b' @MattMattmarr This is where you get when people shut their brains off or are too proud to admit they were hoodwinke\ https://t.co/PnhXSU1rAV',1
"b' UNIT FOR RENT AT The Sentral Residence  Rental RM3,500.00 neg  Property details : ~ Built up 1087 sq ft ~ 1+1 Rooms\ https://t.co/loNcnFOeYb' ",1
b'   update they were definitely right ha love that /neg /s https://t.co/iPw1U3hXVR',1
b' LMFAO  /neg',1
b' // c!sam neg(?)   I still dont really like c!Sam after what hes done with c!Ranboo and Michael but under everythi\ https://t.co/npThQVODwn',0
b' @endiboo_ // c!sam neg  i cannot fathom enough how much i despite c!sam so fucking much. i want that man gone for w\ https://t.co/7I2k5FEIBN',0
"b' // c!sam neg  ""focus on dream!"" *continues to land hits on ranboo*  https://t.co/nSni1izM1w'",0
